ID,Acronym,Definition,Description,Tags,Usage Examples,Related Terms,Slug,Meta Description,Views,Status,Price (USD),Grade,Custom Pricing,Custom Pricing Data,Category ID,Suggested Category,Submitted By,Created At,Updated At
,"CYBPS","Community Youth Board of Psychology Studies","A U.S. board certifying youth-focused psychology professionals. It ensures expertise for behavior analysis in communities.","Psychology, Youth, Certification",,,cybps/community-youth-board-of-psychology-studies,,0,Approved,$0,2,No,,,Youth Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYBRS","Community Youth Board of Rehabilitation Studies","A U.S. board certifying youth-focused rehabilitation professionals. It advances expertise for recovery in communities.","Rehabilitation, Youth, Certification",,,cybrs/community-youth-board-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Youth Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYBSS","Community Youth Board of Safety Studies","A U.S. board certifying youth-focused safety professionals. It ensures expertise for safety standards in communities.","Safety, Youth, Certification",,,cybss/community-youth-board-of-safety-studies,,0,Approved,$0,2,No,,,Youth Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYCCS","Community Youth College of Counseling Studies","A U.S. college offering counseling education for youth. It trains professionals for mental health support in communities.","Counseling, Youth, Education",,,cyccs/community-youth-college-of-counseling-studies,,0,Approved,$0,2,No,,,Youth Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYCFS","Community Youth College of Forensic Studies","A U.S. college focused on forensic education for youth. It prepares professionals for legal analysis in communities.","Forensic, Youth, Education",,,cycfs/community-youth-college-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYCHS","Community Youth College of Health Studies","A U.S. college offering health education for youth. It trains professionals for health strategies in communities.","Health, Youth, Education",,,cychs/community-youth-college-of-health-studies,,0,Approved,$0,2,No,,,Health Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYCMS","Community Youth College of Management Studies","A U.S. college focused on management education for youth. It prepares young leaders for community settings.","Management, Youth, Education",,,cycms/community-youth-college-of-management-studies,,0,Approved,$0,2,No,,,Youth Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYCPS","Community Youth College of Psychology Studies","A U.S. college offering psychology education for youth. It trains professionals for behavior analysis in communities.","Psychology, Youth, Education",,,cycps/community-youth-college-of-psychology-studies,,0,Approved,$0,2,No,,,Youth Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYCRS","Community Youth College of Rehabilitation Studies","A U.S. college focused on rehabilitation education for youth. It prepares professionals for recovery in communities.","Rehabilitation, Youth, Education",,,cycrs/community-youth-college-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Youth Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYCSS","Community Youth College of Safety Studies","A U.S. college offering safety education for youth. It trains professionals for safety standards in communities.","Safety, Youth, Education",,,cycss/community-youth-college-of-safety-studies,,0,Approved,$0,2,No,,,Youth Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYF","Community Youth Federation","A U.S. federation uniting youth in community settings. It advocates for education and development for young leaders.","Youth, Federation, Community",,,cyf/community-youth-federation,,0,Approved,$0,2,No,,,Community Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYFCS","Community Youth Federation of Counseling Studies","A U.S. federation for youth-focused counseling education. It promotes training for mental health support in communities.","Counseling, Youth, Federation",,,cyfcs/community-youth-federation-of-counseling-studies,,0,Approved,$0,2,No,,,Youth Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYFFS","Community Youth Federation of Forensic Studies","A U.S. federation for youth-focused forensic education. It advances training for legal analysis in communities.","Forensic, Youth, Federation",,,cyffs/community-youth-federation-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYFHS","Community Youth Federation of Health Studies","A U.S. federation for youth-focused health education. It supports training for health strategies in communities.","Health, Youth, Federation",,,cyfhs/community-youth-federation-of-health-studies,,0,Approved,$0,2,No,,,Health Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYFMS","Community Youth Federation of Management Studies","A U.S. federation for youth-focused management education. It promotes training for leadership in communities.","Management, Youth, Federation",,,cyfms/community-youth-federation-of-management-studies,,0,Approved,$0,2,No,,,Youth Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYFPS","Community Youth Federation of Psychology Studies","A U.S. federation for youth-focused psychology education. It advances training for behavior analysis in communities.","Psychology, Youth, Federation",,,cyfps/community-youth-federation-of-psychology-studies,,0,Approved,$0,2,No,,,Youth Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYFRS","Community Youth Federation of Rehabilitation Studies","A U.S. federation for youth-focused rehabilitation education. It promotes training for recovery in communities.","Rehabilitation, Youth, Federation",,,cyfrs/community-youth-federation-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Youth Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYFSS","Community Youth Federation of Safety Studies","A U.S. federation for youth-focused safety education. It supports training for safety standards in communities.","Safety, Youth, Federation",,,cyfss/community-youth-federation-of-safety-studies,,0,Approved,$0,2,No,,,Youth Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYGCS","Community Youth Group of Counseling Studies","A U.S. group for youth-focused counseling education. It advances training for mental health support in communities.","Counseling, Youth, Group",,,cygcs/community-youth-group-of-counseling-studies,,0,Approved,$0,2,No,,,Youth Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYGFS","Community Youth Group of Forensic Studies","A U.S. group for youth-focused forensic education. It supports training for legal analysis in communities.","Forensic, Youth, Group",,,cygfs/community-youth-group-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYGHS","Community Youth Group of Health Studies","A U.S. group for youth-focused health education. It promotes training for health strategies in communities.","Health, Youth, Group",,,cyghs/community-youth-group-of-health-studies,,0,Approved,$0,2,No,,,Health Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYGMS","Community Youth Group of Management Studies","A U.S. group for youth-focused management education. It supports training for leadership in communities.","Management, Youth, Group",,,cygms/community-youth-group-of-management-studies,,0,Approved,$0,2,No,,,Youth Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYGPS","Community Youth Group of Psychology Studies","A U.S. group for youth-focused psychology education. It advances training for behavior analysis in communities.","Psychology, Youth, Group",,,cygps/community-youth-group-of-psychology-studies,,0,Approved,$0,2,No,,,Youth Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYGRS","Community Youth Group of Rehabilitation Studies","A U.S. group for youth-focused rehabilitation education. It promotes training for recovery in communities.","Rehabilitation, Youth, Group",,,cygrs/community-youth-group-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Youth Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYGSS","Community Youth Group of Safety Studies","A U.S. group for youth-focused safety education. It supports training for safety standards in communities.","Safety, Youth, Group",,,cygss/community-youth-group-of-safety-studies,,0,Approved,$0,2,No,,,Youth Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYI","Community Youth Institute","A U.S. institute focused on youth education in communities. It advances knowledge for young leaders.","Youth, Institute, Community",,,cyi/community-youth-institute,,0,Approved,$0,2,No,,,Community Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYICS","Community Youth Institute of Counseling Studies","A U.S. institute for youth-focused counseling education. It trains professionals for mental health support in communities.","Counseling, Youth, Institute",,,cyics/community-youth-institute-of-counseling-studies,,0,Approved,$0,2,No,,,Youth Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYIFS","Community Youth Institute of Forensic Studies","A U.S. institute for youth-focused forensic education. It advances training for legal analysis in communities.","Forensic, Youth, Institute",,,cyifs/community-youth-institute-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYIHS","Community Youth Institute of Health Studies","A U.S. institute offering health education for youth. It prepares professionals for health strategies in communities.","Health, Youth, Institute",,,cyihs/community-youth-institute-of-health-studies,,0,Approved,$0,2,No,,,Health Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYIMS","Community Youth Institute of Management Studies","A U.S. institute for youth-focused management education. It trains young leaders for community settings.","Management, Youth, Institute",,,cyims/community-youth-institute-of-management-studies,,0,Approved,$0,2,No,,,Youth Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYIPS","Community Youth Institute of Psychology Studies","A U.S. institute for youth-focused psychology education. It advances training for behavior analysis in communities.","Psychology, Youth, Institute",,,cyips/community-youth-institute-of-psychology-studies,,0,Approved,$0,2,No,,,Youth Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYIRS","Community Youth Institute of Rehabilitation Studies","A U.S. institute for youth-focused rehabilitation education. It prepares professionals for recovery in communities.","Rehabilitation, Youth, Institute",,,cyirs/community-youth-institute-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Youth Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYISS","Community Youth Institute of Safety Studies","A U.S. institute for youth-focused safety education. It trains professionals for safety standards in communities.","Safety, Youth, Institute",,,cyiss/community-youth-institute-of-safety-studies,,0,Approved,$0,2,No,,,Youth Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYR","Community Youth Registry","A U.S. registry for youth in community settings. It maintains records and certifications for young leaders.","Youth, Registry, Community",,,cyr/community-youth-registry,,0,Approved,$0,2,No,,,Community Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYRCS","Community Youth Registry of Counseling Studies","A U.S. registry for youth-focused counseling professionals. It certifies expertise for mental health support in communities.","Counseling, Youth, Registry",,,cyrcs/community-youth-registry-of-counseling-studies,,0,Approved,$0,2,No,,,Youth Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYRFS","Community Youth Registry of Forensic Studies","A U.S. registry for youth-focused forensic professionals. It maintains certifications for legal analysis in communities.","Forensic, Youth, Registry",,,cyrfs/community-youth-registry-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYRHS","Community Youth Registry of Health Studies","A U.S. registry for youth-focused health professionals. It certifies expertise for health strategies in communities.","Health, Youth, Registry",,,cyrhs/community-youth-registry-of-health-studies,,0,Approved,$0,2,No,,,Health Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYRMS","Community Youth Registry of Management Studies","A U.S. registry for youth-focused management professionals. It maintains certifications for leadership in communities.","Management, Youth, Registry",,,cyrms/community-youth-registry-of-management-studies,,0,Approved,$0,2,No,,,Youth Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYRPS","Community Youth Registry of Psychology Studies","A U.S. registry for youth-focused psychology professionals. It certifies expertise for behavior analysis in communities.","Psychology, Youth, Registry",,,cyrps/community-youth-registry-of-psychology-studies,,0,Approved,$0,2,No,,,Youth Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYRRS","Community Youth Registry of Rehabilitation Studies","A U.S. registry for youth-focused rehabilitation professionals. It maintains certifications for recovery in communities.","Rehabilitation, Youth, Registry",,,cyrrs/community-youth-registry-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Youth Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYRSS","Community Youth Registry of Safety Studies","A U.S. registry for youth-focused safety professionals. It certifies expertise for safety standards in communities.","Safety, Youth, Registry",,,cyrss/community-youth-registry-of-safety-studies,,0,Approved,$0,2,No,,,Youth Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYS","Community Youth Society","A U.S. society supporting youth in community settings. It promotes education and development for young leaders.","Youth, Society, Community",,,cys/community-youth-society,,0,Approved,$0,2,No,,,Community Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYSCS","Community Youth Society of Counseling Studies","A U.S. society for youth-focused counseling education. It advances training for mental health support in communities.","Counseling, Youth, Society",,,cyscs/community-youth-society-of-counseling-studies,,0,Approved,$0,2,No,,,Youth Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYSFS","Community Youth Society of Forensic Studies","A U.S. society for youth-focused forensic education. It supports training for legal analysis in communities.","Forensic, Youth, Society",,,cysfs/community-youth-society-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYSHS","Community Youth Society of Health Studies","A U.S. society for youth-focused health education. It promotes training for health strategies in communities.","Health, Youth, Society",,,cyshs/community-youth-society-of-health-studies,,0,Approved,$0,2,No,,,Health Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYSMS","Community Youth Society of Management Studies","A U.S. society for youth-focused management education. It supports training for leadership in communities.","Management, Youth, Society",,,cysms/community-youth-society-of-management-studies,,0,Approved,$0,2,No,,,Youth Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYSPS","Community Youth Society of Psychology Studies","A U.S. society for youth-focused psychology education. It advances training for behavior analysis in communities.","Psychology, Youth, Society",,,cysps/community-youth-society-of-psychology-studies,,0,Approved,$0,2,No,,,Youth Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYSRS","Community Youth Society of Rehabilitation Studies","A U.S. society for youth-focused rehabilitation education. It promotes training for recovery in communities.","Rehabilitation, Youth, Society",,,cysrs/community-youth-society-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Youth Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYSSS","Community Youth Society of Safety Studies","A U.S. society for youth-focused safety education. It supports training for safety standards in communities.","Safety, Youth, Society",,,cysss/community-youth-society-of-safety-studies,,0,Approved,$0,2,No,,,Youth Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYVCS","Community Youth Volunteers of Counseling Studies","A U.S. volunteer group for youth-focused counseling education. It advances training for mental health support in communities.","Counseling, Youth, Volunteer",,,cyvcs/community-youth-volunteers-of-counseling-studies,,0,Approved,$0,2,No,,,Youth Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYVFS","Community Youth Volunteers of Forensic Studies","A U.S. volunteer group for youth-focused forensic education. It supports training for legal analysis in communities.","Forensic, Youth, Volunteer",,,cyvfs/community-youth-volunteers-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYVHS","Community Youth Volunteers of Health Studies","A U.S. volunteer group for youth-focused health education. It promotes training for health strategies in communities.","Health, Youth, Volunteer",,,cyvhs/community-youth-volunteers-of-health-studies,,0,Approved,$0,2,No,,,Health Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYVMS","Community Youth Volunteers of Management Studies","A U.S. volunteer group for youth-focused management education. It supports training for leadership in communities.","Management, Youth, Volunteer",,,cyvms/community-youth-volunteers-of-management-studies,,0,Approved,$0,2,No,,,Youth Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYVPS","Community Youth Volunteers of Psychology Studies","A U.S. volunteer group for youth-focused psychology education. It advances training for behavior analysis in communities.","Psychology, Youth, Volunteer",,,cyvps/community-youth-volunteers-of-psychology-studies,,0,Approved,$0,2,No,,,Youth Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYVRS","Community Youth Volunteers of Rehabilitation Studies","A U.S. volunteer group for youth-focused rehabilitation education. It promotes training for recovery in communities.","Rehabilitation, Youth, Volunteer",,,cyvrs/community-youth-volunteers-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Youth Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYVSS","Community Youth Volunteers of Safety Studies","A U.S. volunteer group for youth-focused safety education. It supports training for safety standards in communities.","Safety, Youth, Volunteer",,,cyvss/community-youth-volunteers-of-safety-studies,,0,Approved,$0,2,No,,,Youth Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYWCS","Community Youth Workers of Counseling Studies","A U.S. group for youth-focused counseling workers. It advances training for mental health support in communities.","Counseling, Youth, Workers",,,cywcs/community-youth-workers-of-counseling-studies,,0,Approved,$0,2,No,,,Youth Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYWFS","Community Youth Workers of Forensic Studies","A U.S. group for youth-focused forensic workers. It supports training for legal analysis in communities.","Forensic, Youth, Workers",,,cywfs/community-youth-workers-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYWHS","Community Youth Workers of Health Studies","A U.S. group for youth-focused health workers. It promotes training for health strategies in communities.","Health, Youth, Workers",,,cywhs/community-youth-workers-of-health-studies,,0,Approved,$0,2,No,,,Health Youth,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYWMS","Community Youth Workers of Management Studies","A U.S. group for youth-focused management workers. It supports training for leadership in communities.","Management, Youth, Workers",,,cywms/community-youth-workers-of-management-studies,,0,Approved,$0,2,No,,,Youth Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYWPS","Community Youth Workers of Psychology Studies","A U.S. group for youth-focused psychology workers. It advances training for behavior analysis in communities.","Psychology, Youth, Workers",,,cywps/community-youth-workers-of-psychology-studies,,0,Approved,$0,2,No,,,Youth Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYWRS","Community Youth Workers of Rehabilitation Studies","A U.S. group for youth-focused rehabilitation workers. It promotes training for recovery in communities.","Rehabilitation, Youth, Workers",,,cywrs/community-youth-workers-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Youth Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CYWSS","Community Youth Workers of Safety Studies","A U.S. group for youth-focused safety workers. It supports training for safety standards in communities.","Safety, Youth, Workers",,,cywss/community-youth-workers-of-safety-studies,,0,Approved,$0,2,No,,,Youth Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
