ID,Acronym,Definition,Description,Tags,Usage Examples,Related Terms,Slug,Meta Description,Views,Status,Price (USD),Grade,Custom Pricing,Custom Pricing Data,Category ID,Suggested Category,Submitted By,Created At,Updated At
,"APGFS","American Psychology Group of Forensic Studies","A U.S. group for forensic psychology educators. It supports teaching in legal psychology.","Forensic, Psychology, Group",,,apgfs/american-psychology-group-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APGHS","American Psychology Group of Health Studies","A U.S. group for psychology health educators. It promotes teaching in mental-physical health.","Health, Psychology, Group",,,apghs/american-psychology-group-of-health-studies,,0,Approved,$0,2,No,,,Health Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APGMS","American Psychology Group of Management Studies","A U.S. group for psychology management educators. It supports training in organizational behavior.","Management, Psychology, Group",,,apgms/american-psychology-group-of-management-studies,,0,Approved,$0,2,No,,,Organizational Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APGPS","American Psychology Group of Psychology Studies","A U.S. group for broad psychology educators. It advances teaching in psychological sciences.","Psychology, Group, Education",,,apgps/american-psychology-group-of-psychology-studies,,0,Approved,$0,2,No,,,Psychology Education,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APGRS","American Psychology Group of Rehabilitation Studies","A U.S. group for psychology rehabilitation educators. It promotes training in recovery therapy.","Rehabilitation, Psychology, Group",,,apgrs/american-psychology-group-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Rehabilitation Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APGSS","American Psychology Group of Safety Studies","A U.S. group for psychology safety educators. It supports training in mental health safety.","Safety, Psychology, Group",,,apgss/american-psychology-group-of-safety-studies,,0,Approved,$0,2,No,,,Safety Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"API","American Psychology Institute","A U.S. institute focused on psychology education and research. It advances mental health knowledge and practice.","Psychology, Institute, Education",,,api/american-psychology-institute,,0,Approved,$0,2,No,,,Psychology Institute,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APICS","American Psychology Institute of Counseling Studies","A U.S. institute for psychology counseling education. It trains professionals in mental health therapy.","Counseling, Psychology, Institute",,,apics/american-psychology-institute-of-counseling-studies,,0,Approved,$0,2,No,,,Counseling Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APIFS","American Psychology Institute of Forensic Studies","A U.S. institute for forensic psychology education. It advances training in legal psychology.","Forensic, Psychology, Institute",,,apifs/american-psychology-institute-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APIHS","American Psychology Institute of Health Studies","A U.S. institute offering psychology health education. It prepares professionals in mental-physical health.","Health, Psychology, Institute",,,apihs/american-psychology-institute-of-health-studies,,0,Approved,$0,2,No,,,Health Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APIMS","American Psychology Institute of Management Studies","A U.S. institute for psychology management education. It trains leaders in organizational behavior.","Management, Psychology, Institute",,,apims/american-psychology-institute-of-management-studies,,0,Approved,$0,2,No,,,Organizational Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APIPS","American Psychology Institute of Psychology Studies","A U.S. institute offering broad psychology education. It advances training in psychological sciences.","Psychology, Institute, Education",,,apips/american-psychology-institute-of-psychology-studies,,0,Approved,$0,2,No,,,Psychology Education,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APIRS","American Psychology Institute of Rehabilitation Studies","A U.S. institute for psychology rehabilitation education. It prepares professionals for recovery therapy.","Rehabilitation, Psychology, Institute",,,apirs/american-psychology-institute-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Rehabilitation Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APISS","American Psychology Institute of Safety Studies","A U.S. institute for psychology safety education. It trains professionals in mental health safety.","Safety, Psychology, Institute",,,apiss/american-psychology-institute-of-safety-studies,,0,Approved,$0,2,No,,,Safety Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APR","American Psychology Registry","A U.S. registry for psychology professionals. It maintains records and certifications in mental health.","Psychology, Registry, Professional",,,apr/american-psychology-registry,,0,Approved,$0,2,No,,,Psychology Registry,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APRCS","American Psychology Registry of Counseling Studies","A U.S. registry for psychology counseling professionals. It certifies expertise in mental health therapy.","Counseling, Psychology, Registry",,,aprcs/american-psychology-registry-of-counseling-studies,,0,Approved,$0,2,No,,,Counseling Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APRFS","American Psychology Registry of Forensic Studies","A U.S. registry for forensic psychology professionals. It maintains certifications in legal psychology.","Forensic, Psychology, Registry",,,aprfs/american-psychology-registry-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APRHS","American Psychology Registry of Health Studies","A U.S. registry for psychology health professionals. It certifies expertise in mental-physical health.","Health, Psychology, Registry",,,aprhs/american-psychology-registry-of-health-studies,,0,Approved,$0,2,No,,,Health Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APRMS","American Psychology Registry of Management Studies","A U.S. registry for psychology management professionals. It maintains certifications in organizational behavior.","Management, Psychology, Registry",,,aprms/american-psychology-registry-of-management-studies,,0,Approved,$0,2,No,,,Organizational Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APRPS","American Psychology Registry of Psychology Studies","A U.S. registry for broad psychology professionals. It certifies expertise in psychological sciences.","Psychology, Registry, Education",,,aprps/american-psychology-registry-of-psychology-studies,,0,Approved,$0,2,No,,,Psychology Education,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APRRS","American Psychology Registry of Rehabilitation Studies","A U.S. registry for psychology rehabilitation professionals. It maintains certifications for recovery therapy.","Rehabilitation, Psychology, Registry",,,aprrs/american-psychology-registry-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Rehabilitation Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APRSS","American Psychology Registry of Safety Studies","A U.S. registry for psychology safety professionals. It certifies expertise in mental health safety.","Safety, Psychology, Registry",,,aprss/american-psychology-registry-of-safety-studies,,0,Approved,$0,2,No,,,Safety Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APS","American Psychology Society","A U.S. society for psychology professionals. It promotes psychological education and practice.","Psychology, Society, Professional Organization",,,aps/american-psychology-society,,0,Approved,$0,2,No,,,Psychology Society,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APSCS","American Psychology Society of Counseling Studies","A U.S. society for psychology counseling educators. It advances training in mental health therapy.","Counseling, Psychology, Society",,,apscs/american-psychology-society-of-counseling-studies,,0,Approved,$0,2,No,,,Counseling Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APSFS","American Psychology Society of Forensic Studies","A U.S. society for forensic psychology educators. It supports teaching in legal psychology.","Forensic, Psychology, Society",,,apsfs/american-psychology-society-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APSHS","American Psychology Society of Health Studies","A U.S. society for psychology health educators. It promotes teaching in mental-physical health.","Health, Psychology, Society",,,apshs/american-psychology-society-of-health-studies,,0,Approved,$0,2,No,,,Health Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APSMS","American Psychology Society of Management Studies","A U.S. society for psychology management educators. It supports training in organizational behavior.","Management, Psychology, Society",,,apsms/american-psychology-society-of-management-studies,,0,Approved,$0,2,No,,,Organizational Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APSPS","American Psychology Society of Psychology Studies","A U.S. society for broad psychology educators. It advances teaching in psychological sciences.","Psychology, Society, Education",,,apsps/american-psychology-society-of-psychology-studies,,0,Approved,$0,2,No,,,Psychology Education,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APSRS","American Psychology Society of Rehabilitation Studies","A U.S. society for psychology rehabilitation educators. It promotes training in recovery therapy.","Rehabilitation, Psychology, Society",,,apsrs/american-psychology-society-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Rehabilitation Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APSSS","American Psychology Society of Safety Studies","A U.S. society for psychology safety educators. It supports training in mental health safety.","Safety, Psychology, Society",,,apsss/american-psychology-society-of-safety-studies,,0,Approved,$0,2,No,,,Safety Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APVCS","American Psychology Volunteers of Counseling Studies","A U.S. volunteer group for psychology counseling educators. It advances training in mental health therapy.","Counseling, Psychology, Volunteer",,,apvcs/american-psychology-volunteers-of-counseling-studies,,0,Approved,$0,2,No,,,Counseling Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APVFS","American Psychology Volunteers of Forensic Studies","A U.S. volunteer group for forensic psychology educators. It supports teaching in legal psychology.","Forensic, Psychology, Volunteer",,,apvfs/american-psychology-volunteers-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APVHS","American Psychology Volunteers of Health Studies","A U.S. volunteer group for psychology health educators. It promotes teaching in mental-physical health.","Health, Psychology, Volunteer",,,apvhs/american-psychology-volunteers-of-health-studies,,0,Approved,$0,2,No,,,Health Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APVMS","American Psychology Volunteers of Management Studies","A U.S. volunteer group for psychology management educators. It supports training in organizational behavior.","Management, Psychology, Volunteer",,,apvms/american-psychology-volunteers-of-management-studies,,0,Approved,$0,2,No,,,Organizational Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APVPS","American Psychology Volunteers of Psychology Studies","A U.S. volunteer group for broad psychology educators. It advances teaching in psychological sciences.","Psychology, Volunteer, Education",,,apvps/american-psychology-volunteers-of-psychology-studies,,0,Approved,$0,2,No,,,Psychology Education,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APVRS","American Psychology Volunteers of Rehabilitation Studies","A U.S. volunteer group for psychology rehabilitation educators. It promotes training in recovery therapy.","Rehabilitation, Psychology, Volunteer",,,apvrs/american-psychology-volunteers-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Rehabilitation Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APVSS","American Psychology Volunteers of Safety Studies","A U.S. volunteer group for psychology safety educators. It supports training in mental health safety.","Safety, Psychology, Volunteer",,,apvss/american-psychology-volunteers-of-safety-studies,,0,Approved,$0,2,No,,,Safety Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APWCS","American Psychology Workers of Counseling Studies","A U.S. group for psychology counseling workers. It advances training in mental health therapy.","Counseling, Psychology, Workers",,,apwcs/american-psychology-workers-of-counseling-studies,,0,Approved,$0,2,No,,,Counseling Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APWFS","American Psychology Workers of Forensic Studies","A U.S. group for forensic psychology workers. It supports teaching in legal psychology.","Forensic, Psychology, Workers",,,apwfs/american-psychology-workers-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APWHS","American Psychology Workers of Health Studies","A U.S. group for psychology health workers. It promotes teaching in mental-physical health.","Health, Psychology, Workers",,,apwhs/american-psychology-workers-of-health-studies,,0,Approved,$0,2,No,,,Health Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APWMS","American Psychology Workers of Management Studies","A U.S. group for psychology management workers. It supports training in organizational behavior.","Management, Psychology, Workers",,,apwms/american-psychology-workers-of-management-studies,,0,Approved,$0,2,No,,,Organizational Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APWPS","American Psychology Workers of Psychology Studies","A U.S. group for broad psychology workers. It advances teaching in psychological sciences.","Psychology, Workers, Education",,,apwps/american-psychology-workers-of-psychology-studies,,0,Approved,$0,2,No,,,Psychology Education,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APWRS","American Psychology Workers of Rehabilitation Studies","A U.S. group for psychology rehabilitation workers. It promotes training in recovery therapy.","Rehabilitation, Psychology, Workers",,,apwrs/american-psychology-workers-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Rehabilitation Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"APWSS","American Psychology Workers of Safety Studies","A U.S. group for psychology safety workers. It supports training in mental health safety.","Safety, Psychology, Workers",,,apwss/american-psychology-workers-of-safety-studies,,0,Approved,$0,2,No,,,Safety Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
