Acronym,Definition,Description,Tags,Grade
CEMDE,,,,3
CEMHS,,,,3
CENDS,,,,3
CENNT,,,,3
CEOBS,,,,3
CEPMAN,,,,3
CESMIS,,,,3
CESTP,,,,3
CETES,,,,3
CETPE,,,,3
CETYCW,,,,3
CEUME,,,,3
CFBIC,,,,3
CFBIT,,,,3
CFBSD,,,,3
CFDBP,,,,3
CFDBPA,,,,3
CFFB,,,,3
CFMACP,,,,3
CFMAS,,,,3
CFMRS,,,,3
CFNCO,,,,3
CFNW,,,,3
CFO,,,,3
CFPMC,,,,3
CFRAB,,,,3
CFRMIS,,,,3
CFSATE,,,,3
CFSMS,,,,3
CFSON,,,,3
CGBCR,,,,3
CGBE,,,,3
CGBU,,,,3
CGCVM,,,,3
CGFO,,,,3
CGHRMS,,,,3
CGLB,,,,3
CGRESD,,,,3
CGWI,,,,3
CHADDR,,,,3
CHAFA,,,,3
CHAMS,,,,3
CHBFC,,,,3
CHEMA,,,,3
CHESSS,,,,3
CHHSA,,,,3
CHIMBS,,,,3
CHIMS,,,,3
CHJBN,,,,3
CHMIS,,,,3
CHNT,,,,3
CHPSR,,,,3
CHSSN,,,,3
CHTD,,,,3
CHWNET,,,,3
CIBCR,,,,3
CIBDO,,,,3
CIBEA,,,,3
CIBED,,,,3
CIBEF,,,,3
CIBIS,,,,3
CIBLN,,,,3
CIBMRD,,,,3
CIBNE,,,,3
CIBPA,,,,3
CIBTM,,,,3
CIBU,,,,3
CIBUL,,,,3
CICBV,,,,3
CIDBIA,,,,3
CIDOS,,,,3
CIDREQ,,,,3
CIEBS,,,,3
CIFCL,,,,3
CIIGBC,,,,3
CIIMMS,,,,3
CIIMT,,,,3
CIKSAP,,,,3
CIM,,,,3
CIMIS,,,,3
CIMLS,,,,3
CIMMOD,,,,3
CIMSIM,,,,3
CINES,,,,3
CIPMAS,,,,3
CIPOM,,,,3
CIREM,,,,3
CIRFI,,,,3
CIRPLS,,,,3
CIRPM,,,,3
CIRTD,,,,3
CISIL,,,,3
CISMOD,,,,3
CISMR,,,,3
CITED,,,,3
CITOMS,,,,3
CIVIS,,,,3
CJWB,,,,3
CKGSB,,,,3
CLABLA,,,,3
CLERP,,,,3
CLGCC,,,,3
CLLEN,,,,3
CLMD,,,,3
CLSIS,,,,3
CLSSBB,,,,3
CLSSGB,,,,3
CLSWS,,,,3
CMAFC,,,,3
CMBDC,,,,3
CMBGH,,,,3
CMBOR,,,,3
CMBTA,,,,3
CMCCS,,,,3
CMCDO,,,,3
CMCG,,,,3
CMDMP,,,,3
CMDRD,,,,3
CMFMS,,,,3
CMHRS,,,,3
CMIFS,,,,3
CMIP,,,,3
CMIPS,,,,3
CMMIS,,,,3
CMPPR,,,,3
CMS,,,,3
CMSCP,,,,3
CMSEFE,,,,3
CMTEA,,,,3
CMTOC,,,,3
CMUPS,,,,3
CMVG,,,,3
CNBAM,,,,3
CNBDU,,,,3
CNBPA,,,,3
CNCK,,,,3
CNDSP,,,,3
CNFCE,,,,3
CNIDEP,,,,3
CNMVC,,,,3
CNOCOM,,,,3
CNYBJ,,,,3
CO,,,,3
COARDS,,,,3
COARS,,,,3
COBAA,,,,3
COBAAA,,,,3
COBCC,,,,3
COBES,,,,3
COBPS,,,,3
COCIE,,,,3
CODBF,,,,3
CODBS,,,,3
CODEMA,,,,3
CODLS,,,,3
CODMAC,,,,3
COECE,,,,3
COEMIS,,,,3
COFAP,,,,3
COFINA,,,,3
COFSA,,,,3
COGEMP,,,,3
COHERE,,,,3
COINES,,,,3
COL,,,,3
COLAB,,,,3
COMSEC,,,,3
CONTE,,,,3
COPHOS,,,,3
CORADS,,,,3
CORPDB,,,,3
COSBOA,,,,3
COWBO,,,,3
CPAIS,,,,3
CPBBC,,,,3
CPBJ,,,,3
CPCEA,,,,3
CPCVM,,,,3
CPDMS,,,,3
CPEBV,,,,3
CPEES,,,,3
CPHIMS,,,,3
CPHSR,,,,3
CPISM,,,,3
CPL,,,,3
CPLCMP,,,,3
CPMGN,,,,3
CPPBL,,,,3
CPRIS,,,,3
CPSFE,,,,3
CPSIPS,,,,3
CPSML,,,,3
CPZL,,,,3
CQMP,,,,3
CQTG,,,,3
CQUIN,,,,3
CRB,,,,3
CRBTA,,,,3
CRDNJ,,,,3
CREASE,,,,3
CRECS,,,,3
CREEF,,,,3
CRISNY,,,,3
CRLCM,,,,3
CRLCMP,,,,3
CRMDB,,,,3
CRMES,,,,3
CROMMA,,,,3
CRSBD,,,,3
CRSSP,,,,3
CRWMS,,,,3
CRWTC,,,,3
CRWW,,,,3
CSACCS,,,,3
CSADS,,,,3
CSATF,,,,3
CSATMS,,,,3
CSBCB,,,,3
CSBEF,,,,3
CSBES,,,,3
CSBFA,,,,3
CSBFL,,,,3
CSBFP,,,,3
CSBFPD,,,,3
CSBO,,,,3
CSBRF,,,,3
CSBRR,,,,3
CSCCM,,,,3
CSDGM,,,,3
CSDMG,,,,3
CSDRMS,,,,3
CSEET,,,,3
CSESC,,,,3
CSFLA,,,,3
CSFOP,,,,3
CSIEC,,,,3
CSIET,,,,3
CSISW,,,,3
CSJMM,,,,3
CSKMT,,,,3
CSLBC,,,,3
CSLHA,,,,3
CSLOE,,,,3
CSMAR,,,,3
CSMFO,,,,3
CSMSS,,,,3
CSNHP,,,,3
CSP,,,,3
CSPEI,,,,3
CSPMS,,,,3
CSRD,,,,3
CSREES,,,,3
CSS,,,,3
CSSBO,,,,3
CSSTE,,,,3
CSTEMS,,,,3
CSTIMS,,,,3
CSTMBC,,,,3
CTATP,,,,3
CTBU,,,,3
CTCPEC,,,,3
CTDMIS,,,,3
CTDMS,,,,3
CTEAM,,,,3
CTIMP,,,,3
CTMIS,,,,3
CTPBN,,,,3
CTSBS,,,,3
CTSDMC,,,,3
CTSFU,,,,3
CTSMUG,,,,3
CTWEB,,,,3
CTX,,,,3
CUBPA,,,,3
CUBR,,,,3
CUDIX,,,,3
CUEB,,,,3
CULB,,,,3
CUPUM,,,,3
CUSBA,,,,3
CVBCA,,,,3
CVBI,,,,3
CVBPA,,,,3
CVCMC,,,,3
CVDBA,,,,3
CVHBBA,,,,3
CVMLS,,,,3
CVSBDC,,,,3
CWATMS,,,,3
CWBTA,,,,3
CWEIS,,,,3
CWFIS,,,,3
CWIBAN,,,,3
CWPNT,,,,3
CWSCMS,,,,3
CXJ,,,,3
CYBF,,,,3
DAASC,,,,3
DACIS,,,,3
DADSM,,,,3
DAEMAG,,,,3
DAFIS,,,,3
DAFR,,,,3
DAFSS,,,,3
DALIMS,,,,3
DANMS,,,,3
DAPMIS,,,,3
DAPMO,,,,3
DAPPLE,,,,3
DARBI,,,,3
DARMIS,,,,3
DARPA,,,,3
DATCOB,,,,3
DATEL,,,,3
DAYSY,,,,3
DBAB,,,,3
DBACD,,,,3
DBAV,,,,3
DBBO,,,,3
DBBT,,,,3
DBCAS,,,,3
DBCK,,,,3
DBCQ,,,,3
DBCU,,,,3
DBECC,,,,3
DBEDT,,,,3
DBELO,,,,3
DBERD,,,,3
DBFMO,,,,3
DBFO,,,,3
DBFOOT,,,,3
DBFOT,,,,3
DBGTC,,,,3
DBIAS,,,,3
DBIDA,,,,3
DBIRD,,,,3
DBIX,,,,3
DBMF,,,,3
DBMIS,,,,3
DBNK,,,,3
DBTAC,,,,3
DBTRRR,,,,3
DC,,,,3
DCABES,,,,3
DCBID,,,,3
DCBLN,,,,3
DCDSTF,,,,3
DCEAS,,,,3
DCEIS,,,,3
DCFH,,,,3
DCIES,,,,3
DCMAN,,,,3
DCMHS,,,,3
DCODB,,,,3
DCOMIS,,,,3
DCQMS,,,,3
DCRIS,,,,3
DCRKA,,,,3
DCSMIS,,,,3
DCTES,,,,3
DCUBS,,,,3
DD,,,,3
DDAP,,,,3
DDBMS,,,,3
DDEML,,,,3
DDFIP,,,,3
DDMD,,,,3
DDRL,,,,3
DDSDM,,,,3
DEBIES,,,,3
DEBPO,,,,3
DEBSM,,,,3
DEBX,,,,3
DEDAS,,,,3
DEECAD,,,,3
DEETM,,,,3
DEFMIS,,,,3
DEHEMS,,,,3
DELMAR,,,,3
DELMIS,,,,3
DEMH,,,,3
DEMX,,,,3
DENMIS,,,,3
DEOIR,,,,3
DEPDIR,,,,3
DEPFID,,,,3
DEPIS,,,,3
DEPMIS,,,,3
DERMS,,,,3
DERN,,,,3
DERWEB,,,,3
DESACS,,,,3
DESCF,,,,3
DESMS,,,,3
DEVEX,,,,3
DEWRSB,,,,3
DEYFS,,,,3
DFAS,,,,3
DFAU,,,,3
DFDSM,,,,3
DFFAB,,,,3
DFHIL,,,,3
DFIRE,,,,3
DFVJ,,,,3
DFWBGH,,,,3
DFWMBC,,,,3
DGCSC,,,,3
DGFIP,,,,3
DGPAAT,,,,3
DH,,,,3
DHCFP,,,,3
DHCP,,,,3
DHCPCD,,,,3
DHFL,,,,3
DHHSS,,,,3
DHIMS,,,,3
DHL,,,,3
DHME,,,,3
DHMSM,,,,3
DHMT,,,,3
DHPF,,,,3
DHPI,,,,3
DHSBA,,,,3
DHSBC,,,,3
DIACS,,,,3
DID,,,,3
DIELOG,,,,3
DIEPS,,,,3
DIFMS,,,,3
DIKM,,,,3
DILES,,,,3
DIMMI,,,,3
DIMSS,,,,3
DISMO,,,,3
DISMS,,,,3
DISSD,,,,3
DIY,,,,3
DJAS,,,,3
DJBN,,,,3
DJRBI,,,,3
DKBC,,,,3
DLA,,,,3
DLA,,,,3
DLAIF,,,,3
DLAPS,,,,3
DLCMI,,,,3
DLCSPM,,,,3
DLDE,,,,3
DLESE,,,,3
DLETP,,,,3
DLGF,,,,3
DLOGS,,,,3
DLOSP,,,,3
DLSAP,,,,3
DLSSO,,,,3
DLWU,,,,3
DMADD,,,,3
DMADV,,,,3
DMAPI,,,,3
DMAPS,,,,3
DMARS,,,,3
DMAV,,,,3
DMBDC,,,,3
DMBN,,,,3
DMBOK,,,,3
DMCSI,,,,3
DMDMS,,,,3
DMDQ,,,,3
DMEAN,,,,3
DMECC,,,,3
DMEQ,,,,3
DMESC,,,,3
DMFAS,,,,3
DMGMA,,,,3
DMI,,,,3
DMIO,,,,3
DMLLS,,,,3
DMMIS,,,,3
DMNI,,,,3
DMRG,,,,3
DMRLS,,,,3
DMSADA,,,,3
DMSDK,,,,3
DMSPMO,,,,3
DMSRM,,,,3
DMV,,,,3
DMVG,,,,3
DMVQ,,,,3
DNA,,,,3
DNA,,,,3
DNA,,,,3
DNA,,,,3
DNA,,,,3
DNA,,,,3
